month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2024-09,APAC,Core,Alpha,MidMarket,gross_margin,794268.01,764961.75,803902.85,USD
2024-09,APAC,Core,Alpha,Enterprise,revenue,614855.14,652212.29,620912.79,USD
2024-09,APAC,Core,Alpha,Enterprise,gross_margin,418467.53,456548.6,402391.34,USD
2024-09,APAC,Core,Beta,SMB,revenue,2990996.87,3344647.63,3290309.66,USD
2024-09,APAC,Core,Beta,SMB,gross_margin,1996103.33,2240913.91,2136263.85,USD
2024-09,APAC,Core,Beta,MidMarket,revenue,2818923.03,2787206.36,2923309.81,USD
2024-09,APAC,Core,Beta,MidMarket,gross_margin,1979606.05,1867428.26,1966582.46,USD
2024-09,APAC,Core,Beta,Enterprise,revenue,1919780.72,1663475.54,1451471.96,USD
2024-09,APAC,Core,Beta,Enterprise,gross_margin,1264101.52,1114528.61,1015111.12,USD
2024-09,APAC,Core,Gamma,SMB,revenue,1626206.91,1742290.54,1924779.91,USD
2024-09,APAC,Core,Gamma,SMB,gross_margin,1055153.03,1097643.04,1184129.77,USD
2024-09,APAC,Core,Gamma,MidMarket,revenue,1394847.34,1451908.78,1381467.31,USD
2024-09,APAC,Core,Gamma,MidMarket,gross_margin,887820.08,914702.53,898731.42,USD
2024-09,APAC,Core,Gamma,Enterprise,revenue,784827.2,866536.04,779762.82,USD
2024-09,APAC,Core,Gamma,Enterprise,gross_margin,512014.46,545917.7,503452.22,USD
2024-09,APAC,Core,ServicesPlus,SMB,revenue,2899937.91,3066770.25,3026483.28,USD
2024-09,APAC,Core,ServicesPlus,SMB,gross_margin,1684383.07,1870729.85,1810514.52,USD
2024-09,APAC,Core,ServicesPlus,MidMarket,revenue,2672222.7,2555641.88,2340050.04,USD
2024-09,APAC,Core,ServicesPlus,MidMarket,gross_margin,1480792.73,1558941.54,1422269.98,USD
2024-09,APAC,Core,ServicesPlus,Enterprise,revenue,1722686.1,1525271.98,1461192.9,USD
2024-09,APAC,Core,ServicesPlus,Enterprise,gross_margin,1037666.8,930415.91,867476.11,USD
2024-09,APAC,Growth,Alpha,SMB,revenue,1746430.73,1776962.18,1905430.53,USD
2024-09,APAC,Growth,Alpha,SMB,gross_margin,974315.65,1012868.45,1077576.63,USD
2024-09,APAC,Growth,Alpha,MidMarket,revenue,1514455.06,1485737.83,1359434.9,USD
2024-09,APAC,Growth,Alpha,MidMarket,gross_margin,894472.07,846870.56,786298.66,USD
2024-09,APAC,Growth,Alpha,Enterprise,revenue,1044336.31,888481.09,924535.28,USD
2024-09,APAC,Growth,Alpha,Enterprise,gross_margin,591026.51,506434.22,534040.66,USD
2024-09,APAC,Growth,Beta,SMB,revenue,2349581.5,2524206.07,2303840.65,USD
2024-09,APAC,Growth,Beta,SMB,gross_margin,1263848.04,1363071.28,1275105.21,USD
2024-09,APAC,Growth,Beta,MidMarket,revenue,2280241.83,2110516.74,2102444.8,USD
2024-09,APAC,Growth,Beta,MidMarket,gross_margin,1230397.37,1139679.04,1187399.99,USD
2024-09,APAC,Growth,Beta,Enterprise,revenue,1054568.5,1262103.03,1264845.33,USD
2024-09,APAC,Growth,Beta,Enterprise,gross_margin,540988.88,681535.64,712322.21,USD
2024-09,APAC,Growth,Gamma,SMB,revenue,4077096.49,3457336.97,3095340.21,USD
2024-09,APAC,Growth,Gamma,SMB,gross_margin,2055219.16,1728668.48,1498379.12,USD
2024-09,APAC,Growth,Gamma,MidMarket,revenue,2682155.55,2890717.85,2716581.6,USD
2024-09,APAC,Growth,Gamma,MidMarket,gross_margin,1300445.3,1445358.93,1347078.42,USD
2024-09,APAC,Growth,Gamma,Enterprise,revenue,1760957.76,1728668.48,1866922.14,USD
2024-09,APAC,Growth,Gamma,Enterprise,gross_margin,844339.33,864334.24,935145.16,USD
2024-09,APAC,Growth,ServicesPlus,SMB,revenue,2991766.56,2989301.3,2889055.71,USD
2024-09,APAC,Growth,ServicesPlus,SMB,gross_margin,1428742.79,1434864.62,1439320.76,USD
2024-09,APAC,Growth,ServicesPlus,MidMarket,revenue,2764176.3,2499388.03,2480291.63,USD
2024-09,APAC,Growth,ServicesPlus,MidMarket,gross_margin,1279083.95,1199706.25,1166243.36,USD
2024-09,APAC,Growth,ServicesPlus,Enterprise,revenue,1458011.89,1494650.65,1329887.18,USD
2024-09,APAC,Growth,ServicesPlus,Enterprise,gross_margin,682477.33,717432.31,645607.77,USD
2024-09,APAC,Services,Alpha,SMB,revenue,3312719.79,3064774.45,3348102.1,USD
2024-09,APAC,Services,Alpha,SMB,gross_margin,1494950.79,1409796.25,1495554.95,USD
2024-09,APAC,Services,Alpha,MidMarket,revenue,2808473.32,2556030.1,2839693.51,USD
2024-09,APAC,Services,Alpha,MidMarket,gross_margin,1323988.88,1175773.85,1301498.96,USD
2024-09,APAC,Services,Alpha,Enterprise,revenue,1484012.84,1526233.06,1752195.8,USD
2024-09,APAC,Services,Alpha,Enterprise,gross_margin,685600.58,702067.21,779939.32,USD
2024-09,APAC,Services,Beta,SMB,revenue,2509765.88,2527021.33,2319519.45,USD
2024-09,APAC,Services,Beta,SMB,gross_margin,1010822.9,1086619.17,1005024.31,USD
2024-09,APAC,Services,Beta,MidMarket,revenue,1975769.41,2107542.55,2144843.19,USD
2024-09,APAC,Services,Beta,MidMarket,gross_margin,854915.04,906243.3,909042.56,USD
2024-09,APAC,Services,Beta,Enterprise,revenue,1345790.9,1258436.32,1215381.9,USD
2024-09,APAC,Services,Beta,Enterprise,gross_margin,542876.42,541127.62,534089.76,USD
2024-09,APAC,Services,Gamma,SMB,revenue,3280169.18,2769902.12,2731628.9,USD
2024-09,APAC,Services,Gamma,SMB,gross_margin,1221650.44,1080261.83,1018757.27,USD
2024-09,APAC,Services,Gamma,MidMarket,revenue,2359986.88,2310105.79,2119037.92,USD
2024-09,APAC,Services,Gamma,MidMarket,gross_margin,888722.48,900941.26,783672.14,USD
2024-09,APAC,Services,Gamma,Enterprise,revenue,1465355.8,1379389.01,1373486.01,USD
2024-09,APAC,Services,Gamma,Enterprise,gross_margin,587750.78,537961.71,544435.19,USD
2024-09,APAC,Services,ServicesPlus,SMB,revenue,2396924.61,2338434.51,2154695.3,USD
2024-09,APAC,Services,ServicesPlus,SMB,gross_margin,879487.57,865220.77,823870.7,USD
2024-09,APAC,Services,ServicesPlus,MidMarket,revenue,1838667.6,1950260.64,1864878.69,USD
2024-09,APAC,Services,ServicesPlus,MidMarket,gross_margin,686152.79,721596.44,685984.29,USD
2024-09,APAC,Services,ServicesPlus,Enterprise,revenue,1091672.41,1164521.6,1091541.01,USD
2024-09,APAC,Services,ServicesPlus,Enterprise,gross_margin,403163.05,430872.99,382317.25,USD
2024-10,NA,Core,Alpha,SMB,revenue,1534364.84,1623779.88,1620370.62,USD
2024-10,NA,Core,Alpha,SMB,gross_margin,1038416.97,1136645.91,1126199.89,USD
2024-10,NA,Core,Alpha,MidMarket,revenue,1338559.44,1353149.9,1202706.51,USD
2024-10,NA,Core,Alpha,MidMarket,gross_margin,949082.99,947204.93,825755.54,USD
2024-10,NA,Core,Alpha,Enterprise,revenue,848546.99,807594.22,796615.32,USD
2024-10,NA,Core,Alpha,Enterprise,gross_margin,561846.87,565315.96,551902.72,USD
2024-10,NA,Core,Beta,SMB,revenue,2197416.26,2487233.98,2230355.61,USD
2024-10,NA,Core,Beta,SMB,gross_margin,1448280.13,1666446.77,1468424.99,USD
2024-10,NA,Core,Beta,MidMarket,revenue,2052642.19,2072694.98,2066341.06,USD
2024-10,NA,Core,Beta,MidMarket,gross_margin,1437963.15,1388705.64,1362215.89,USD
2024-10,NA,Core,Beta,Enterprise,revenue,1116725.57,1237037.01,1319613.14,USD
2024-10,NA,Core,Beta,Enterprise,gross_margin,775213.87,828814.79,899694.15,USD
2024-10,NA,Core,Gamma,SMB,revenue,1353790.59,1328672.13,1388342.1,USD
2024-10,NA,Core,Gamma,SMB,gross_margin,828726.03,837063.44,880653.33,USD
2024-10,NA,Core,Gamma,MidMarket,revenue,1128947.48,1107226.77,1008181.72,USD
2024-10,NA,Core,Gamma,MidMarket,gross_margin,704846.09,697552.87,622547.01,USD
2024-10,NA,Core,Gamma,Enterprise,revenue,644948.19,660821.06,554044.53,USD
2024-10,NA,Core,Gamma,Enterprise,gross_margin,403609.91,416317.27,351932.47,USD
2024-10,NA,Core,ServicesPlus,SMB,revenue,1142168.91,1128246.16,1038025.98,USD
2024-10,NA,Core,ServicesPlus,SMB,gross_margin,720588.05,688230.16,608782.25,USD
2024-10,NA,Core,ServicesPlus,MidMarket,revenue,977519.88,940205.13,846351.14,USD
2024-10,NA,Core,ServicesPlus,MidMarket,gross_margin,596708.08,573525.13,530896.69,USD
2024-10,NA,Core,ServicesPlus,Enterprise,revenue,412301.69,561138.3,554622.22,USD
2024-10,NA,Core,ServicesPlus,Enterprise,gross_margin,246971.68,342294.36,335055.63,USD
2024-10,NA,Growth,Alpha,SMB,revenue,1651811.52,1601641.75,1403652.18,USD
2024-10,NA,Growth,Alpha,SMB,gross_margin,938576.76,912935.8,805746.18,USD
2024-10,NA,Growth,Alpha,MidMarket,revenue,1379614.89,1339150.46,1411728.16,USD
2024-10,NA,Growth,Alpha,MidMarket,gross_margin,791960.45,763315.76,808723.67,USD
2024-10,NA,Growth,Alpha,Enterprise,revenue,835112.84,800820.88,756046.89,USD
2024-10,NA,Growth,Alpha,Enterprise,gross_margin,469605.57,456467.9,436858.29,USD
2024-10,NA,Growth,Beta,SMB,revenue,4055440.94,3826872.79,3230029.08,USD
2024-10,NA,Growth,Beta,SMB,gross_margin,2147011.67,2066511.31,1692800.25,USD
2024-10,NA,Growth,Beta,MidMarket,revenue,3186783.98,3199690.86,2903541.53,USD
2024-10,NA,Growth,Beta,MidMarket,gross_margin,1757448.43,1727833.06,1561299.06,USD
2024-10,NA,Growth,Beta,Enterprise,revenue,1967793.04,1913436.39,1826570.15,USD
2024-10,NA,Growth,Beta,Enterprise,gross_margin,1063873.98,1033255.65,983794.15,USD
2024-10,NA,Growth,Gamma,SMB,revenue,3674991.39,3507378.66,3679201.91,USD
2024-10,NA,Growth,Gamma,SMB,gross_margin,1763142.09,1753689.33,1882915.7,USD
2024-10,NA,Growth,Gamma,MidMarket,revenue,2770182.78,2932558.27,3033933.0,USD
2024-10,NA,Growth,Gamma,MidMarket,gross_margin,1393937.67,1466279.13,1490112.38,USD
2024-10,NA,Growth,Gamma,Enterprise,revenue,1800081.08,1753689.33,1790934.25,USD
2024-10,NA,Growth,Gamma,Enterprise,gross_margin,865917.1,876844.67,865367.03,USD
2024-10,NA,Growth,ServicesPlus,SMB,revenue,1055023.93,1113321.44,1036497.95,USD
2024-10,NA,Growth,ServicesPlus,SMB,gross_margin,525485.08,534394.29,496036.96,USD
2024-10,NA,Growth,ServicesPlus,MidMarket,revenue,923554.91,930860.43,902031.45,USD
2024-10,NA,Growth,ServicesPlus,MidMarket,gross_margin,426195.61,446813.0,402193.28,USD
2024-10,NA,Growth,ServicesPlus,Enterprise,revenue,582431.32,556660.72,517149.57,USD
2024-10,NA,Growth,ServicesPlus,Enterprise,gross_margin,290812.19,267197.15,248667.43,USD
2024-10,NA,Services,Alpha,SMB,revenue,1073422.44,1107228.4,1121398.17,USD
2024-10,NA,Services,Alpha,SMB,gross_margin,470237.73,509325.07,519224.53,USD
2024-10,NA,Services,Alpha,MidMarket,revenue,1046276.85,923431.45,897072.11,USD
2024-10,NA,Services,Alpha,MidMarket,gross_margin,494349.07,424778.47,405867.57,USD
2024-10,NA,Services,Alpha,Enterprise,revenue,485780.93,551390.85,512650.27,USD
2024-10,NA,Services,Alpha,Enterprise,gross_margin,216350.08,253639.79,235898.45,USD
2024-10,NA,Services,Beta,SMB,revenue,2433448.58,2389209.62,2593741.59,USD
2024-10,NA,Services,Beta,SMB,gross_margin,1060495.22,1027360.14,1117377.93,USD
2024-10,NA,Services,Beta,MidMarket,revenue,2028906.99,1992607.22,2217701.39,USD
2024-10,NA,Services,Beta,MidMarket,gross_margin,864828.02,856821.1,891703.93,USD
2024-10,NA,Services,Beta,Enterprise,revenue,1162144.43,1189807.2,1219137.4,USD
2024-10,NA,Services,Beta,Enterprise,gross_margin,481591.94,511617.1,523149.74,USD
2024-10,NA,Services,Gamma,SMB,revenue,1964509.63,2038875.99,2037317.85,USD
2024-10,NA,Services,Gamma,SMB,gross_margin,814714.45,795161.64,768186.49,USD
2024-10,NA,Services,Gamma,MidMarket,revenue,1577733.61,1700428.04,1748656.69,USD
2024-10,NA,Services,Gamma,MidMarket,gross_margin,622359.67,663166.93,665909.8,USD
2024-10,NA,Services,Gamma,Enterprise,revenue,825614.19,1015343.87,1051430.4,USD
2024-10,NA,Services,Gamma,Enterprise,gross_margin,312787.72,395984.11,416680.37,USD
2024-10,NA,Services,ServicesPlus,SMB,revenue,1084696.85,1193238.98,1300851.74,USD
2024-10,NA,Services,ServicesPlus,SMB,gross_margin,378285.38,441498.42,494355.31,USD
2024-10,NA,Services,ServicesPlus,MidMarket,revenue,1103244.3,995164.5,925023.99,USD
2024-10,NA,Services,ServicesPlus,MidMarket,gross_margin,400873.7,368210.87,313373.85,USD
2024-10,NA,Services,ServicesPlus,Enterprise,revenue,460043.67,594223.43,678113.37,USD
2024-10,NA,Services,ServicesPlus,Enterprise,gross_margin,175990.51,219862.67,261904.19,USD
2024-10,EMEA,Core,Alpha,SMB,revenue,2657789.91,2609658.01,2537340.82,EUR
2024-10,EMEA,Core,Alpha,SMB,gross_margin,1861074.25,1826760.61,1805875.78,USD
2024-10,EMEA,Core,Alpha,MidMarket,revenue,1908156.73,2174715.01,2357492.08,EUR
2024-10,EMEA,Core,Alpha,MidMarket,gross_margin,1361877.69,1522300.51,1622372.58,USD
2024-10,EMEA,Core,Alpha,Enterprise,revenue,1254704.73,1297925.15,1235780.47,EUR
2024-10,EMEA,Core,Alpha,Enterprise,gross_margin,855660.48,908547.6,886928.44,USD
2024-10,EMEA,Core,Beta,SMB,revenue,1657680.11,1905761.91,1928384.64,EUR
2024-10,EMEA,Core,Beta,SMB,gross_margin,1178304.91,1276860.48,1311015.3,USD
2024-10,EMEA,Core,Beta,MidMarket,revenue,1406303.56,1588134.92,1363418.9,EUR
2024-10,EMEA,Core,Beta,MidMarket,gross_margin,964330.81,1064050.4,893812.38,USD
2024-10,EMEA,Core,Beta,Enterprise,revenue,1064364.33,947839.26,799648.55,EUR
2024-10,EMEA,Core,Beta,Enterprise,gross_margin,696205.08,635052.3,544274.26,USD
2024-10,EMEA,Core,Gamma,SMB,revenue,3034473.87,3177891.23,3113450.53,EUR
2024-10,EMEA,Core,Gamma,SMB,gross_margin,1937974.11,2002071.47,1978430.33,USD
2024-10,EMEA,Core,Gamma,MidMarket,revenue,2512288.57,2648242.69,2315855.26,EUR
2024-10,EMEA,Core,Gamma,MidMarket,gross_margin,1535491.29,1668392.89,1495109.18,USD
2024-10,EMEA,Core,Gamma,Enterprise,revenue,1522586.28,1580538.49,1416491.43,EUR
2024-10,EMEA,Core,Gamma,Enterprise,gross_margin,957275.98,995739.25,868684.93,USD
2024-10,EMEA,Core,ServicesPlus,SMB,revenue,1761517.71,1697740.36,1585746.63,EUR
2024-10,EMEA,Core,ServicesPlus,SMB,gross_margin,1053683.69,1035621.62,983793.55,USD
2024-10,EMEA,Core,ServicesPlus,MidMarket,revenue,1484556.13,1414783.64,1412116.0,EUR
2024-10,EMEA,Core,ServicesPlus,MidMarket,gross_margin,902670.64,863018.02,865335.5,USD
2024-10,EMEA,Core,ServicesPlus,Enterprise,revenue,721458.79,844378.8,952588.01,EUR
2024-10,EMEA,Core,ServicesPlus,Enterprise,gross_margin,433475.21,515071.07,588363.19,USD
2024-10,EMEA,Growth,Alpha,SMB,revenue,2441485.78,2267610.35,2333509.94,EUR
2024-10,EMEA,Growth,Alpha,SMB,gross_margin,1367026.8,1292537.9,1322298.89,USD
2024-10,EMEA,Growth,Alpha,MidMarket,revenue,1735967.96,1895974.21,1636886.71,EUR
2024-10,EMEA,Growth,Alpha,MidMarket,gross_margin,1007206.85,1080705.3,986874.23,USD
2024-10,EMEA,Growth,Alpha,Enterprise,revenue,1031112.39,1133805.18,1155815.45,EUR
2024-10,EMEA,Growth,Alpha,Enterprise,gross_margin,580781.21,646268.95,623405.31,USD
2024-10,EMEA,Growth,Beta,SMB,revenue,1582652.48,1471181.4,1496334.24,EUR
2024-10,EMEA,Growth,Beta,SMB,gross_margin,853493.27,794437.96,799875.01,USD
2024-10,EMEA,Growth,Beta,MidMarket,revenue,1104668.51,1230071.12,1301523.34,EUR
2024-10,EMEA,Growth,Beta,MidMarket,gross_margin,585006.27,664238.4,739388.21,USD
2024-10,EMEA,Growth,Beta,Enterprise,revenue,824263.76,735590.7,645313.61,EUR
2024-10,EMEA,Growth,Beta,Enterprise,gross_margin,453030.1,397218.98,344584.97,USD
2024-10,EMEA,Growth,Gamma,SMB,revenue,3418687.0,3299037.04,3197476.74,EUR
2024-10,EMEA,Growth,Gamma,SMB,gross_margin,1710968.56,1649518.52,1462122.18,USD
2024-10,EMEA,Growth,Gamma,MidMarket,revenue,2523033.69,2758361.53,2760922.23,EUR
2024-10,EMEA,Growth,Gamma,MidMarket,gross_margin,1286628.82,1379180.76,1397258.39,USD
2024-10,EMEA,Growth,Gamma,Enterprise,revenue,1602421.61,1649518.52,1593561.31,EUR
2024-10,EMEA,Growth,Gamma,Enterprise,gross_margin,763327.7,824759.26,803745.21,USD
2024-10,EMEA,Growth,ServicesPlus,SMB,revenue,2599209.96,2724627.39,3030469.4,EUR
2024-10,EMEA,Growth,ServicesPlus,SMB,gross_margin,1212492.32,1307821.15,1466527.42,USD
2024-10,EMEA,Growth,ServicesPlus,MidMarket,revenue,2143052.02,2278091.24,2104870.36,EUR
2024-10,EMEA,Growth,ServicesPlus,MidMarket,gross_margin,1004828.76,1093483.79,1009026.08,USD
2024-10,EMEA,Growth,ServicesPlus,Enterprise,revenue,1422965.01,1362313.7,1377673.8,EUR
2024-10,EMEA,Growth,ServicesPlus,Enterprise,gross_margin,659680.8,653910.57,656482.57,USD
2024-10,EMEA,Services,Alpha,SMB,revenue,3331549.85,2988581.62,3006275.53,EUR
2024-10,EMEA,Services,Alpha,SMB,gross_margin,1493545.21,1374747.54,1341988.19,USD
2024-10,EMEA,Services,Alpha,MidMarket,revenue,2295147.36,2492485.07,2413010.79,EUR
2024-10,EMEA,Services,Alpha,MidMarket,gross_margin,1064705.61,1146543.13,1093747.37,USD
2024-10,EMEA,Services,Alpha,Enterprise,revenue,1529369.59,1488289.64,1270892.03,EUR
2024-10,EMEA,Services,Alpha,Enterprise,gross_margin,655983.68,684613.23,568354.33,USD
2024-10,EMEA,Services,Beta,SMB,revenue,3256440.9,3383869.76,3484570.59,EUR
2024-10,EMEA,Services,Beta,SMB,gross_margin,1408778.05,1455064.0,1509153.33,USD
2024-10,EMEA,Services,Beta,MidMarket,revenue,2487711.35,2822156.44,3004916.73,EUR
2024-10,EMEA,Services,Beta,MidMarket,gross_margin,1023580.7,1213527.27,1360100.6,USD
2024-10,EMEA,Services,Beta,Enterprise,revenue,1614322.88,1685139.96,1848112.89,EUR
2024-10,EMEA,Services,Beta,Enterprise,gross_margin,728692.33,724610.18,765791.24,USD
2024-10,EMEA,Services,Gamma,SMB,revenue,2449789.04,3041535.13,2751998.02,EUR
2024-10,EMEA,Services,Gamma,SMB,gross_margin,999976.13,1186198.7,995970.01,USD
2024-10,EMEA,Services,Gamma,MidMarket,revenue,2337049.29,2536648.45,2568572.73,EUR
2024-10,EMEA,Services,Gamma,MidMarket,gross_margin,854210.96,989292.89,1053453.8,USD
2024-10,EMEA,Services,Gamma,Enterprise,revenue,1525391.46,1514660.07,1605617.37,EUR
2024-10,EMEA,Services,Gamma,Enterprise,gross_margin,637441.18,590717.43,619964.14,USD
2024-10,EMEA,Services,ServicesPlus,SMB,revenue,1466466.82,1365125.78,1448292.93,EUR
2024-10,EMEA,Services,ServicesPlus,SMB,gross_margin,558233.13,505096.54,535830.02,USD
2024-10,EMEA,Services,ServicesPlus,MidMarket,revenue,1221593.69,1138518.56,1234547.35,EUR
2024-10,EMEA,Services,ServicesPlus,MidMarket,gross_margin,421980.33,421251.87,474683.59,USD
2024-10,EMEA,Services,ServicesPlus,Enterprise,revenue,673718.55,679821.67,742057.52,EUR
2024-10,EMEA,Services,ServicesPlus,Enterprise,gross_margin,250589.89,251534.02,272902.38,USD
2024-10,APAC,Core,Alpha,SMB,revenue,1344129.66,1321755.0,1467787.94,USD
2024-10,APAC,Core,Alpha,SMB,gross_margin,932941.62,925228.5,995113.41,USD
2024-10,APAC,Core,Alpha,MidMarket,revenue,1310265.94,1101462.5,1123143.51,USD
2024-10,APAC,Core,Alpha,MidMarket,gross_margin,917335.93,771023.75,794268.01,USD
2024-10,APAC,Core,Alpha,Enterprise,revenue,632345.16,657380.79,614855.14,USD
2024-10,APAC,Core,Alpha,Enterprise,gross_margin,438923.1,460166.56,418467.53,USD
2024-10,APAC,Core,Beta,SMB,revenue,3237758.98,3375067.48,2990996.87,USD
2024-10,APAC,Core,Beta,SMB,gross_margin,2140632.3,2261295.21,1996103.33,USD
2024-10,APAC,Core,Beta,MidMarket,revenue,3023532.9,2812556.23,2818923.03,USD
2024-10,APAC,Core,Beta,MidMarket,gross_margin,2016155.41,1884412.68,1979606.05,USD
2024-10,APAC,Core,Beta,Enterprise,revenue,1557703.22,1678604.99,1919780.72,USD
2024-10,APAC,Core,Beta,Enterprise,gross_margin,1048841.25,1124665.34,1264101.52,USD
2024-10,APAC,Core,Gamma,SMB,revenue,1801415.83,1759639.35,1626206.91,USD
2024-10,APAC,Core,Gamma,SMB,gross_margin,1085734.29,1108572.79,1055153.03,USD
2024-10,APAC,Core,Gamma,MidMarket,revenue,1417035.68,1466366.13,1394847.34,USD
2024-10,APAC,Core,Gamma,MidMarket,gross_margin,915359.55,923810.66,887820.08,USD
2024-10,APAC,Core,Gamma,Enterprise,revenue,777455.79,875164.54,784827.2,USD
2024-10,APAC,Core,Gamma,Enterprise,gross_margin,478579.14,551353.66,512014.46,USD
2024-10,APAC,Core,ServicesPlus,SMB,revenue,2926042.07,3089065.15,2899937.91,USD
2024-10,APAC,Core,ServicesPlus,SMB,gross_margin,1770120.14,1884329.74,1684383.07,USD
2024-10,APAC,Core,ServicesPlus,MidMarket,revenue,2332907.34,2574220.96,2672222.7,USD
2024-10,APAC,Core,ServicesPlus,MidMarket,gross_margin,1426941.91,1570274.79,1480792.73,USD
2024-10,APAC,Core,ServicesPlus,Enterprise,revenue,1149060.91,1536360.45,1722686.1,USD
2024-10,APAC,Core,ServicesPlus,Enterprise,gross_margin,722242.81,937179.87,1037666.8,USD
2024-10,APAC,Growth,Alpha,SMB,revenue,1744557.33,1797888.85,1746430.73,USD
2024-10,APAC,Growth,Alpha,SMB,gross_margin,958844.43,1024796.64,974315.65,USD
2024-10,APAC,Growth,Alpha,MidMarket,revenue,1408329.97,1503234.84,1514455.06,USD
2024-10,APAC,Growth,Alpha,MidMarket,gross_margin,765756.14,856843.86,894472.07,USD
2024-10,APAC,Growth,Alpha,Enterprise,revenue,871430.09,898944.42,1044336.31,USD
2024-10,APAC,Growth,Alpha,Enterprise,gross_margin,477465.66,512398.32,591026.51,USD
2024-10,APAC,Growth,Beta,SMB,revenue,2463265.19,2556898.65,2349581.5,USD
2024-10,APAC,Growth,Beta,SMB,gross_margin,1283776.63,1380725.27,1263848.04,USD
2024-10,APAC,Growth,Beta,MidMarket,revenue,1941731.14,2137851.37,2280241.83,USD
2024-10,APAC,Growth,Beta,MidMarket,gross_margin,1051713.1,1154439.74,1230397.37,USD
2024-10,APAC,Growth,Beta,Enterprise,revenue,1282223.44,1278449.32,1054568.5,USD
2024-10,APAC,Growth,Beta,Enterprise,gross_margin,741624.32,690362.63,540988.88,USD
2024-10,APAC,Growth,Gamma,SMB,revenue,3751013.74,3505108.08,4077096.49,USD
2024-10,APAC,Growth,Gamma,SMB,gross_margin,1797488.06,1752554.04,2055219.16,USD
2024-10,APAC,Growth,Gamma,MidMarket,revenue,2717508.96,2930659.81,2682155.55,USD
2024-10,APAC,Growth,Gamma,MidMarket,gross_margin,1438604.33,1465329.91,1300445.3,USD
2024-10,APAC,Growth,Gamma,Enterprise,revenue,1780840.84,1752554.04,1760957.76,USD
2024-10,APAC,Growth,Gamma,Enterprise,gross_margin,908153.04,876277.02,844339.33,USD
2024-10,APAC,Growth,ServicesPlus,SMB,revenue,2581614.72,3022540.54,2991766.56,USD
2024-10,APAC,Growth,ServicesPlus,SMB,gross_margin,1297096.8,1450819.46,1428742.79,USD
2024-10,APAC,Growth,ServicesPlus,MidMarket,revenue,2569657.16,2527179.73,2764176.3,USD
2024-10,APAC,Growth,ServicesPlus,MidMarket,gross_margin,1199145.3,1213046.27,1279083.95,USD
2024-10,APAC,Growth,ServicesPlus,Enterprise,revenue,1336936.94,1511270.27,1458011.89,USD
2024-10,APAC,Growth,ServicesPlus,Enterprise,gross_margin,659647.71,725409.73,682477.33,USD
2024-10,APAC,Services,Alpha,SMB,revenue,3185960.22,3086745.45,3312719.79,USD
2024-10,APAC,Services,Alpha,SMB,gross_margin,1512784.25,1419902.9,1494950.79,USD
2024-10,APAC,Services,Alpha,MidMarket,revenue,2757862.23,2574353.97,2808473.32,USD
2024-10,APAC,Services,Alpha,MidMarket,gross_margin,1333714.89,1184202.82,1323988.88,USD
2024-10,APAC,Services,Alpha,Enterprise,revenue,1903196.49,1537174.44,1484012.84,USD
